
============================================================
ctrl_009_001_ratio3_sh0_dense_mid200  (raw_data_dir=/home/computer0/fly_project/fly_gsplat/ctrl_009/001)
============================================================
== 未检测到T3标注，从raw splat.ply开始跑T1-T3 ==
[f1171] n_total=23899 n_floater=2699 (11.3%) mid_10_17=[11, 12, 12] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1171/splatfacto/2026-08-20_173511/gaussian_features_f1171_marked.csv
[f1172] n_total=22448 n_floater=2381 (10.6%) mid_10_17=[11, 11, 12, 12, 13, 15, 15, 15, 16, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1172/splatfacto/2026-08-20_173719/gaussian_features_f1172_marked.csv
[f1173] n_total=23392 n_floater=2581 (11.0%) mid_10_17=[12, 13, 14, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1173/splatfacto/2026-08-20_173719/gaussian_features_f1173_marked.csv
[f1174] n_total=22811 n_floater=2393 (10.5%) mid_10_17=[11, 11, 11, 12, 12, 13, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1174/splatfacto/2026-08-20_173720/gaussian_features_f1174_marked.csv
[f1175] n_total=23406 n_floater=2492 (10.6%) mid_10_17=[11, 11, 11, 12, 13, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1175/splatfacto/2026-08-20_173720/gaussian_features_f1175_marked.csv
[f1176] n_total=22785 n_floater=2438 (10.7%) mid_10_17=[11, 11, 11, 11, 12, 14, 14, 14, 14, 14, 14, 15, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1176/splatfacto/2026-08-20_173720/gaussian_features_f1176_marked.csv
[f1177] n_total=23649 n_floater=2571 (10.9%) mid_10_17=[11, 11, 11, 11, 12, 14, 14, 15, 15, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1177/splatfacto/2026-08-20_173720/gaussian_features_f1177_marked.csv
[f1178] n_total=23973 n_floater=2496 (10.4%) mid_10_17=[11, 12, 13, 14, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1178/splatfacto/2026-08-20_173722/gaussian_features_f1178_marked.csv
[f1179] n_total=22858 n_floater=2467 (10.8%) mid_10_17=[11, 11, 12, 12, 12, 13, 14, 14, 14, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1179/splatfacto/2026-08-20_173722/gaussian_features_f1179_marked.csv
[f1180] n_total=24128 n_floater=2609 (10.8%) mid_10_17=[11, 11, 11, 12, 12, 12, 14, 14, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1180/splatfacto/2026-08-20_173721/gaussian_features_f1180_marked.csv
[f1181] n_total=23721 n_floater=2572 (10.8%) mid_10_17=[11, 11, 11, 12, 12, 12, 12, 12, 13, 13, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1181/splatfacto/2026-08-20_173722/gaussian_features_f1181_marked.csv
[f1182] n_total=24073 n_floater=2508 (10.4%) mid_10_17=[11, 11, 11, 12, 12, 13, 13, 15, 15, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1182/splatfacto/2026-08-20_173725/gaussian_features_f1182_marked.csv
[f1183] n_total=23254 n_floater=2357 (10.1%) mid_10_17=[11, 11, 11, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1183/splatfacto/2026-08-20_173726/gaussian_features_f1183_marked.csv
[f1184] n_total=24115 n_floater=2466 (10.2%) mid_10_17=[11, 11, 11, 12, 12, 13, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1184/splatfacto/2026-08-20_173931/gaussian_features_f1184_marked.csv
[f1185] n_total=22938 n_floater=2308 (10.1%) mid_10_17=[12, 12, 13, 13, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1185/splatfacto/2026-08-20_173931/gaussian_features_f1185_marked.csv
[f1186] n_total=23759 n_floater=2561 (10.8%) mid_10_17=[11, 11, 12, 12, 12, 14, 15, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1186/splatfacto/2026-08-20_173932/gaussian_features_f1186_marked.csv
[f1187] n_total=23247 n_floater=2486 (10.7%) mid_10_17=[11, 13, 13, 14, 14, 14, 15, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1187/splatfacto/2026-08-20_173932/gaussian_features_f1187_marked.csv
[f1188] n_total=22557 n_floater=2488 (11.0%) mid_10_17=[11, 11, 14, 14, 14, 15, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1188/splatfacto/2026-08-20_173933/gaussian_features_f1188_marked.csv
[f1189] n_total=24115 n_floater=2561 (10.6%) mid_10_17=[11, 12, 14, 15, 15, 15, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1189/splatfacto/2026-08-20_173933/gaussian_features_f1189_marked.csv
[f1190] n_total=24687 n_floater=2598 (10.5%) mid_10_17=[11, 12, 12, 13, 13] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1190/splatfacto/2026-08-20_173933/gaussian_features_f1190_marked.csv
[f1191] n_total=23465 n_floater=2436 (10.4%) mid_10_17=[11, 11, 11, 11, 11, 13, 13, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1191/splatfacto/2026-08-20_173934/gaussian_features_f1191_marked.csv
[f1192] n_total=23340 n_floater=2411 (10.3%) mid_10_17=[11, 11, 11, 12, 13, 13, 13, 14, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1192/splatfacto/2026-08-20_173933/gaussian_features_f1192_marked.csv
[f1193] n_total=23344 n_floater=2549 (10.9%) mid_10_17=[11, 11, 11, 11, 12, 13, 13, 14, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1193/splatfacto/2026-08-20_173935/gaussian_features_f1193_marked.csv
[f1194] n_total=23761 n_floater=2533 (10.7%) mid_10_17=[11, 11, 13, 13, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1194/splatfacto/2026-08-20_173936/gaussian_features_f1194_marked.csv
[f1195] n_total=24199 n_floater=2365 (9.8%) mid_10_17=[11, 11, 12, 13, 13, 14, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1195/splatfacto/2026-08-20_173935/gaussian_features_f1195_marked.csv
[f1196] n_total=23858 n_floater=2476 (10.4%) mid_10_17=[11, 11, 12, 12, 12, 13, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1196/splatfacto/2026-08-20_174142/gaussian_features_f1196_marked.csv
[f1197] n_total=23882 n_floater=2451 (10.3%) mid_10_17=[11, 12, 13, 13, 14, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1197/splatfacto/2026-08-20_174143/gaussian_features_f1197_marked.csv
[f1198] n_total=24962 n_floater=2752 (11.0%) mid_10_17=[11, 11, 11, 11, 11, 12, 12, 13, 15, 15, 15, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1198/splatfacto/2026-08-20_174143/gaussian_features_f1198_marked.csv
[f1199] n_total=24043 n_floater=2576 (10.7%) mid_10_17=[11, 11, 11, 12, 12, 13, 14, 14, 14, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1199/splatfacto/2026-08-20_174143/gaussian_features_f1199_marked.csv
[f1200] n_total=24211 n_floater=2515 (10.4%) mid_10_17=[11, 12, 12, 12, 13, 13, 14, 14, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1200/splatfacto/2026-08-20_174144/gaussian_features_f1200_marked.csv
[f1201] n_total=23803 n_floater=2533 (10.6%) mid_10_17=[11, 11, 11, 12, 12, 13, 14, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1201/splatfacto/2026-08-20_174144/gaussian_features_f1201_marked.csv
[f1202] n_total=23689 n_floater=2536 (10.7%) mid_10_17=[11, 12, 12, 12, 12, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1202/splatfacto/2026-08-20_174144/gaussian_features_f1202_marked.csv
[f1203] n_total=23730 n_floater=2512 (10.6%) mid_10_17=[11, 11, 13, 14, 14, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1203/splatfacto/2026-08-20_174144/gaussian_features_f1203_marked.csv
[f1204] n_total=23329 n_floater=2554 (10.9%) mid_10_17=[11, 11, 11, 12, 12, 14, 14, 14, 14, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1204/splatfacto/2026-08-20_174146/gaussian_features_f1204_marked.csv
[f1205] n_total=24140 n_floater=2660 (11.0%) mid_10_17=[13, 14, 16, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1205/splatfacto/2026-08-20_174146/gaussian_features_f1205_marked.csv
[f1206] n_total=24157 n_floater=2392 (9.9%) mid_10_17=[12, 13, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1206/splatfacto/2026-08-20_174146/gaussian_features_f1206_marked.csv
[f1207] n_total=22323 n_floater=2253 (10.1%) mid_10_17=[11, 11, 12, 12, 12] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1207/splatfacto/2026-08-20_174147/gaussian_features_f1207_marked.csv
[f1208] n_total=24098 n_floater=2587 (10.7%) mid_10_17=[12, 13, 13, 13, 14, 14, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1208/splatfacto/2026-08-20_174354/gaussian_features_f1208_marked.csv
[f1209] n_total=24697 n_floater=2870 (11.6%) mid_10_17=[11, 11, 11, 11, 11, 11, 12, 13, 14, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1209/splatfacto/2026-08-20_174355/gaussian_features_f1209_marked.csv
[f1210] n_total=24894 n_floater=2722 (10.9%) mid_10_17=[12, 12, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1210/splatfacto/2026-08-20_174356/gaussian_features_f1210_marked.csv
[f1211] n_total=24101 n_floater=2555 (10.6%) mid_10_17=[11, 11, 11, 11, 12, 13, 13, 14, 14, 15, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1211/splatfacto/2026-08-20_174356/gaussian_features_f1211_marked.csv
[f1212] n_total=23491 n_floater=2489 (10.6%) mid_10_17=[11, 11, 12, 12, 13, 14, 14, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1212/splatfacto/2026-08-20_174356/gaussian_features_f1212_marked.csv
[f1213] n_total=23748 n_floater=2600 (10.9%) mid_10_17=[12, 12, 13, 13, 13, 13] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1213/splatfacto/2026-08-20_174357/gaussian_features_f1213_marked.csv
[f1214] n_total=23991 n_floater=2630 (11.0%) mid_10_17=[11, 11, 13, 13, 13, 13, 14, 15, 15, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1214/splatfacto/2026-08-20_174357/gaussian_features_f1214_marked.csv
[f1215] n_total=24698 n_floater=2594 (10.5%) mid_10_17=[11, 12, 12, 12, 12, 13, 14, 15, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1215/splatfacto/2026-08-20_174358/gaussian_features_f1215_marked.csv
[f1216] n_total=23428 n_floater=2339 (10.0%) mid_10_17=[13, 14, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1216/splatfacto/2026-08-20_174358/gaussian_features_f1216_marked.csv
[f1217] n_total=23646 n_floater=2561 (10.8%) mid_10_17=[12, 12, 12, 13, 14, 14, 15, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1217/splatfacto/2026-08-20_174400/gaussian_features_f1217_marked.csv
[f1218] n_total=24718 n_floater=2679 (10.8%) mid_10_17=[11, 11, 13, 13, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1218/splatfacto/2026-08-20_174359/gaussian_features_f1218_marked.csv
[f1219] n_total=24195 n_floater=2563 (10.6%) mid_10_17=[11, 11, 13, 14, 14, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1219/splatfacto/2026-08-20_174400/gaussian_features_f1219_marked.csv
[f1220] n_total=24509 n_floater=2677 (10.9%) mid_10_17=[11, 11, 12, 13, 13, 13, 13] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1220/splatfacto/2026-08-20_174610/gaussian_features_f1220_marked.csv
[f1221] n_total=24011 n_floater=2431 (10.1%) mid_10_17=[11, 12, 12, 12, 13, 13, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1221/splatfacto/2026-08-20_174610/gaussian_features_f1221_marked.csv
[f1222] n_total=23746 n_floater=2487 (10.5%) mid_10_17=[13, 13, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1222/splatfacto/2026-08-20_174611/gaussian_features_f1222_marked.csv
[f1223] n_total=23800 n_floater=2554 (10.7%) mid_10_17=[11, 11, 11, 11, 11, 13, 13, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1223/splatfacto/2026-08-20_174610/gaussian_features_f1223_marked.csv
[f1224] n_total=23833 n_floater=2557 (10.7%) mid_10_17=[11, 11, 11, 12, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1224/splatfacto/2026-08-20_174611/gaussian_features_f1224_marked.csv
[f1225] n_total=24319 n_floater=2607 (10.7%) mid_10_17=[11, 11, 12, 13, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1225/splatfacto/2026-08-20_174612/gaussian_features_f1225_marked.csv
[f1226] n_total=25079 n_floater=2793 (11.1%) mid_10_17=[11, 12, 12, 13, 15, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1226/splatfacto/2026-08-20_174611/gaussian_features_f1226_marked.csv
[f1227] n_total=24749 n_floater=2606 (10.5%) mid_10_17=[11, 13, 13, 13, 13, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1227/splatfacto/2026-08-20_174611/gaussian_features_f1227_marked.csv
[f1228] n_total=25197 n_floater=2745 (10.9%) mid_10_17=[11, 11, 12, 13, 14, 14, 14, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1228/splatfacto/2026-08-20_174612/gaussian_features_f1228_marked.csv
[f1229] n_total=24384 n_floater=2810 (11.5%) mid_10_17=[11, 12, 12, 12, 13, 15, 15, 15, 16, 16, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1229/splatfacto/2026-08-20_174612/gaussian_features_f1229_marked.csv
[f1230] n_total=24003 n_floater=2534 (10.6%) mid_10_17=[11, 12, 13, 13, 13, 14, 14, 15, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1230/splatfacto/2026-08-20_174613/gaussian_features_f1230_marked.csv
[f1231] n_total=24229 n_floater=2502 (10.3%) mid_10_17=[11, 12, 13, 13, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1231/splatfacto/2026-08-20_174614/gaussian_features_f1231_marked.csv
[f1232] n_total=23312 n_floater=2396 (10.3%) mid_10_17=[11, 11, 12, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1232/splatfacto/2026-08-20_174822/gaussian_features_f1232_marked.csv
[f1233] n_total=23777 n_floater=2697 (11.3%) mid_10_17=[11, 11, 12, 12, 12, 13] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1233/splatfacto/2026-08-20_174825/gaussian_features_f1233_marked.csv
[f1234] n_total=23347 n_floater=2698 (11.6%) mid_10_17=[11, 11, 11, 12, 12, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1234/splatfacto/2026-08-20_174825/gaussian_features_f1234_marked.csv
[f1235] n_total=23337 n_floater=2605 (11.2%) mid_10_17=[11, 11, 12, 12, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1235/splatfacto/2026-08-20_174825/gaussian_features_f1235_marked.csv
[f1236] n_total=25437 n_floater=2829 (11.1%) mid_10_17=[11, 11, 12, 12, 12, 14, 14, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1236/splatfacto/2026-08-20_174825/gaussian_features_f1236_marked.csv
[f1237] n_total=23024 n_floater=2509 (10.9%) mid_10_17=[11, 11, 11, 13, 13, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1237/splatfacto/2026-08-20_174825/gaussian_features_f1237_marked.csv
[f1238] n_total=22586 n_floater=2469 (10.9%) mid_10_17=[11, 11, 12, 13, 13, 14, 14, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1238/splatfacto/2026-08-20_174824/gaussian_features_f1238_marked.csv
[f1239] n_total=22098 n_floater=2425 (11.0%) mid_10_17=[13, 13, 14, 15] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1239/splatfacto/2026-08-20_174825/gaussian_features_f1239_marked.csv
[f1240] n_total=23901 n_floater=2660 (11.1%) mid_10_17=[11, 11, 11, 11, 12, 13, 14, 14, 14, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1240/splatfacto/2026-08-20_174825/gaussian_features_f1240_marked.csv
[f1241] n_total=22824 n_floater=2292 (10.0%) mid_10_17=[11, 11, 12, 13, 13, 13, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1241/splatfacto/2026-08-20_174826/gaussian_features_f1241_marked.csv
[f1242] n_total=23966 n_floater=2808 (11.7%) mid_10_17=[12, 12, 12, 14, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1242/splatfacto/2026-08-20_174826/gaussian_features_f1242_marked.csv
[f1243] n_total=23537 n_floater=2442 (10.4%) mid_10_17=[11, 11, 11, 12, 13, 15, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1243/splatfacto/2026-08-20_174827/gaussian_features_f1243_marked.csv
[f1244] n_total=23953 n_floater=2676 (11.2%) mid_10_17=[11, 11, 12, 12, 13] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1244/splatfacto/2026-08-20_175037/gaussian_features_f1244_marked.csv
[f1245] n_total=24920 n_floater=2780 (11.2%) mid_10_17=[11, 11, 11, 11, 11, 11, 13, 14, 16, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1245/splatfacto/2026-08-20_175038/gaussian_features_f1245_marked.csv
[f1246] n_total=22613 n_floater=2462 (10.9%) mid_10_17=[11, 11, 11, 12, 12, 13, 13, 13, 13, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1246/splatfacto/2026-08-20_175039/gaussian_features_f1246_marked.csv
[f1247] n_total=23609 n_floater=2545 (10.8%) mid_10_17=[12, 12, 14, 15, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1247/splatfacto/2026-08-20_175039/gaussian_features_f1247_marked.csv
[f1248] n_total=24428 n_floater=2659 (10.9%) mid_10_17=[11, 12, 13, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1248/splatfacto/2026-08-20_175040/gaussian_features_f1248_marked.csv
[f1249] n_total=22932 n_floater=2565 (11.2%) mid_10_17=[11, 12, 13, 13, 13, 14, 15, 16, 16, 16, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1249/splatfacto/2026-08-20_175040/gaussian_features_f1249_marked.csv
[f1250] n_total=22165 n_floater=2259 (10.2%) mid_10_17=[12, 12, 13, 14, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1250/splatfacto/2026-08-20_175040/gaussian_features_f1250_marked.csv
[f1251] n_total=23961 n_floater=2489 (10.4%) mid_10_17=[12, 12, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1251/splatfacto/2026-08-20_175040/gaussian_features_f1251_marked.csv
[f1252] n_total=24159 n_floater=2587 (10.7%) mid_10_17=[11, 11, 12, 15, 15, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1252/splatfacto/2026-08-20_175041/gaussian_features_f1252_marked.csv
[f1253] n_total=23341 n_floater=2553 (10.9%) mid_10_17=[11, 11, 11, 11, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1253/splatfacto/2026-08-20_175040/gaussian_features_f1253_marked.csv
[f1254] n_total=23273 n_floater=2395 (10.3%) mid_10_17=[11, 12, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1254/splatfacto/2026-08-20_175042/gaussian_features_f1254_marked.csv
[f1255] n_total=22642 n_floater=2460 (10.9%) mid_10_17=[11, 12, 13, 13, 13, 14, 14, 14, 14] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1255/splatfacto/2026-08-20_175041/gaussian_features_f1255_marked.csv
[f1256] n_total=23275 n_floater=2572 (11.1%) mid_10_17=[11, 11, 11, 12, 15, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1256/splatfacto/2026-08-20_175249/gaussian_features_f1256_marked.csv
[f1257] n_total=23325 n_floater=2439 (10.5%) mid_10_17=[11, 16, 16] saved -> /home/computer0/fly_project/fly_gsplat/outputs/ctrl_009_001_ratio3_sh0_dense_mid200/ratio3_sh0_dense/f1257/splatfacto/2026-08-20_175249/gaussian_features_f1257_marked.csv
